bidder_id,outcome,nb0fCountry,nb0fIP,nb0fURL,nb0fDevice,nb0fAuction,nb0fBids,nb0fMerch,nb0fPayAcc,nb0fAdress,nb0fUniqueCountry,nb0fUniqueIP,nb0fUniqueURL,nb0fUniqueDevice,nb0fUniqueAuction,nb0fUniqueBids,nb0fUniqueMerch,nb0fUniquePayAcc,nb0fUniqueAdress,jewelry,furniture,home goods,mobile,sporting goods,office equipment,computers,books and music,clothing,auto parts,nb0fBidsOnSelf,meanBidsPerAuction,stdBidsPerAuction,meanBidsPerCountry,stdBidsPerCountry,meanBidsPerDevice,stdBidsPerDevice
10b431aa15b56084d32fe1ef123c4305wo1nl,0.0,4,4,4,4,4,4,4,1,1,3,4,1,4,4,4,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.3333333333333333,0.5773502691896257,1.0,0.0
c2294751630e49a4e594dfd89383b271qzp0m,0.0,40198,40198,40198,40198,40198,40198,40198,1,1,124,18817,28569,1198,991,40198,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40.56306760847629,150.62265315921638,324.1774193548387,1071.9743129460005,33.5542570951586,121.94910388184316
c6f07c222aa3a9d35b0e01f8959ffd21oownr,0.0,7,7,7,7,7,7,7,1,1,2,7,5,6,5,7,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4,0.5477225575051661,3.5,3.5355339059327378,1.1666666666666667,0.408248290463863
573cf43253a18821e50dfae941ac287ceymgo,0.0,4,4,4,4,4,4,4,1,1,2,3,1,4,4,4,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,0.0,1.0,0.0
18eb8d55c84019b9196c5ca7e072b287bv68e,0.0,27,27,27,27,27,27,27,1,1,12,22,14,17,7,27,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.857142857142857,7.559289460184544,2.25,2.0943647333651407,1.588235294117647,1.3256518929102283
85371e59ea43c33c7e481ba3c214e893ail7f,0.0,12,12,12,12,12,12,12,1,1,1,12,6,9,7,12,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.7142857142857142,1.2535663410560174,12.0,0.0,1.3333333333333333,0.5
86b6207b5e87d58ae307bdc1545a101akz0ew,0.0,11,11,11,11,11,11,11,1,1,2,11,10,10,11,11,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,5.5,6.363961030678928,1.1,0.31622776601683794
a4c40fd7a4c1040283fb2b84611eaad240849,0.0,83,83,83,83,83,83,83,1,1,2,43,2,2,3,83,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27.666666666666668,46.18802153517006,41.5,57.27564927611035,41.5,57.27564927611035
fb6814db96bbaf61f42270a85f0f62adunxft,0.0,16,16,16,16,16,16,16,1,1,1,16,1,10,9,16,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.7777777777777777,1.2018504251546631,16.0,0.0,1.6,1.07496769977314
4c2699de8bc9516b09c5e5c8bae6d6c6xiry9,0.0,43,44,44,44,44,44,44,1,1,21,41,19,28,25,44,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.76,1.3316656236958786,2.0476190476190474,3.263068961517524,1.5714285714285714,1.0690449676496978
1c66f261724506bee45dd18a4d221bfeh1687,0.0,4,4,4,4,4,4,4,1,1,2,4,4,4,4,4,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,1.4142135623730951,1.0,0.0
67d245e38ee756947ed395fa099807fchxv99,0.0,8,8,8,8,8,8,8,1,1,5,7,4,7,7,8,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.1428571428571428,0.37796447300922725,1.6,0.8944271909999159,1.1428571428571428,0.3779644730092273
eacfdb47b3daccebd9f16779c5542fe5eytoc,0.0,57,57,57,57,57,57,57,1,1,4,51,24,32,37,57,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5405405405405406,0.9886746064694277,14.25,25.837634050611783,1.78125,1.2885194053891917
200b548999702c10f8f9fdbae9ce60622owzv,0.0,776,776,776,776,776,776,776,1,1,15,333,42,129,112,776,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.928571428571429,15.434671562073685,51.733333333333334,170.5673166928809,6.015503875968992,10.912997193802346
20d08c7edbcb4b4ac0214b664ca5bb9cprntj,0.0,98,98,98,98,98,98,98,1,1,18,57,13,33,22,98,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.454545454545454,14.66686343827074,5.444444444444445,9.140872800534726,2.9696969696969697,6.876067410250068
4ab56df4b1befe3e2ce5cd98e8950ba2psqq2,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
d8d90875fbcf94c3b4c5c00479cbed6e1mqrl,0.0,11,11,11,11,11,11,11,1,1,1,8,5,1,4,11,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.75,3.5,11.0,0.0,11.0,0.0
2b72d702b44fd7dd58062e326fd8e4779j8mp,0.0,20,20,20,20,20,20,20,1,1,6,19,3,14,16,20,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.25,0.7745966692414834,3.3333333333333335,2.6583202716502514,1.4285714285714286,0.646206172658864
fbca8e44d824faa1fa6b99325758ff19vi94a,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
584d1d60d357a4ee1fd3b0a6a72de1dc4rodn,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
0353aa9e97bd46119c90b8892f99982esfem3,0.0,174,174,174,174,174,174,174,1,1,10,85,46,67,87,174,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1.836325957790668,17.4,41.59380295722482,2.5970149253731343,4.366052587491767
651402deb28af3e3d1ab9a6b88314b591uuaz,0.0,7,7,7,7,7,7,7,1,1,4,6,3,4,6,7,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.1666666666666667,0.408248290463863,1.75,0.5,1.75,0.5
d63671871e4010e904b9419e48781565weafn,0.0,75,75,75,75,75,75,75,1,1,2,32,37,14,12,75,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.25,2.6671401094873817,37.5,51.61879502661797,5.357142857142857,11.855587081833827
3ddd3eba016fc11b07c8a9ecb3fcc2975bkru,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
f01d8d55568b1f54b6946a1b78a3983exkz5u,0.0,3,3,3,3,3,3,3,1,1,1,2,2,2,3,3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,3.0,0.0,1.5,0.7071067811865476
64885ec89a54c64598b2d196e1fe2e351cd60,0.0,9,9,9,9,9,9,9,1,1,2,9,7,8,8,9,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.125,0.3535533905932738,4.5,4.949747468305833,1.125,0.3535533905932738
cafa845bd657b17eaa82940d4767d9dfe9uxg,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
e0e5719b5d763eb4e04c7f6e4e32884cmlpj7,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
392d936106b75256632c9dc83c4f1a169bke9,0.0,78,78,78,78,78,78,78,1,1,5,66,2,26,28,78,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.7857142857142856,2.558314590697076,15.6,29.896488088068136,3.0,2.842534080710379
2a4654987b59646a120ac74301339afc4eylt,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
9211adb9cc770c78a70b55441acd146bfxnz2,0.0,75,75,75,75,75,75,75,1,1,12,63,26,45,33,75,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.272727272727273,5.580505842174655,6.25,8.57188851579818,1.6666666666666667,1.3483997249264839
e69dc706f159ef6e26df0d88388bc5edlymly,0.0,24,24,24,24,24,24,24,1,1,16,20,10,19,20,24,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.2,0.5231483637805969,1.5,0.8944271909999159,1.263157894736842,0.5619514869490164
65d3cc1725c4506fe02be3e2b24435bbbd6qf,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
a6e261c09ae8aa7d0a47ffeb0110aa519jowa,0.0,552,552,552,552,552,552,552,1,1,55,377,350,155,64,552,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.625,20.270785922227137,10.036363636363637,19.751196528559074,3.5612903225806454,10.30702942011487
7d72bde2e297ee81296adb4fd56e8800p7lbe,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
6533b670e02ccf583288ba7c8f5fb1carmirt,1.0,425,425,425,425,425,425,425,1,1,3,340,282,4,39,425,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.897435897435898,11.013854604649621,141.66666666666666,126.8752668305897,106.25,97.36657537368765
55d0b2506cef6464d799879b65c6ba29hjcv3,0.0,290,290,290,290,290,290,290,1,1,21,172,2,5,63,290,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.603174603174603,5.6355429727803745,13.80952380952381,27.454724634603508,58.0,21.828879952943073
45927dd51fb4301c459ab96d48f64752q0o9e,0.0,21,21,21,21,21,21,21,1,1,9,21,12,17,17,21,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.2352941176470589,0.7524469885568259,2.3333333333333335,2.3979157616563596,1.2352941176470589,0.7524469885568256
7ce12bb499c156ba4513becaa42aa8c143v75,0.0,99,99,99,99,99,99,99,1,1,1,84,92,39,14,99,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.071428571428571,15.735624871923267,99.0,0.0,2.5384615384615383,4.805951101697023
b7efeea5ff94a281635ca2f0f7e8b3ca4zykk,0.0,105,105,105,105,105,105,105,1,1,12,82,46,46,51,105,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0588235294117645,1.6051388065321,8.75,18.251400942493056,2.282608695652174,2.9863619150937986
7f603f668968facebb0567015ad4c201kikrh,0.0,4,4,4,4,4,4,4,1,1,2,4,3,4,4,4,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,1.4142135623730951,1.0,0.0
9ebd57da79b9286fd67a53e61528cf63a1w6c,0.0,45,45,45,45,45,45,45,1,1,8,42,14,20,21,45,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.142857142857143,2.351291438459178,5.625,11.879604370516722,2.25,4.677774999651909
14f226ef57ed64d8e14c8b5ae929143cgq3em,0.0,211,211,211,211,211,211,211,1,1,23,147,55,64,102,211,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0686274509803924,2.0111560338537404,9.173913043478262,24.08630726426237,3.296875,6.528763434535439
e5fd2ebbf5bac9ddc73ce524e1b33c3akti0q,0.0,57,57,57,57,57,57,57,1,1,1,41,31,16,16,57,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.5625,4.7744982284354585,57.0,0.0,3.5625,7.438357793671037
3073d007a5b42b827cc770ecf4805278xvvzl,0.0,14,14,14,14,14,14,14,1,1,2,5,3,6,5,14,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.8,2.16794833886788,7.0,1.4142135623730951,2.3333333333333335,2.804757862395017
9774dc752f855f07b9c00eb7018b607c0ymxo,0.0,30,30,30,30,30,30,30,1,1,6,29,17,21,25,30,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.2,0.5773502691896257,5.0,8.854377448471462,1.4285714285714286,1.1212238211627763
ff566c87f2babf3dcd67be286e1c6666cxzh1,0.0,3,3,3,3,3,3,3,1,1,2,3,3,3,3,3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.5,0.7071067811865476,1.0,0.0
3b947f8c954acf4354d2c3bdcd494fb0x54ee,0.0,10,10,10,10,10,10,10,1,1,2,9,5,8,5,10,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1.7320508075688772,5.0,4.242640687119285,1.25,0.7071067811865476
b1bc9ff2b98df742affda07c5977c7345dpm5,0.0,3,3,3,3,3,3,3,1,1,2,3,1,2,2,3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,0.7071067811865476,1.5,0.7071067811865476,1.5,0.7071067811865476
05c6b93bf8f083b2d0a03ffc0fc3524ba8fi5,0.0,10,10,10,10,10,10,10,1,1,1,1,3,1,1,10,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,,10.0,0.0,10.0,0.0
56cfe8b0d574e1df3f823c2cf32226eff52uw,0.0,8,9,9,9,9,9,9,1,1,6,9,7,8,4,9,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.25,2.5,1.3333333333333333,0.5163977794943223,1.125,0.3535533905932738
c0d065cc8cb585f027143f2ebc6b49f01g1wr,0.0,156,156,156,156,156,156,156,1,1,1,107,5,49,51,156,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0588235294117645,2.8664386594230993,156.0,0.0,3.183673469387755,5.918450914258716
ec0c9e98cdf302274974ad212477f851iw35b,0.0,2984,2984,2984,2984,2984,2984,2984,1,1,73,1778,1191,375,406,2984,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.349753694581281,13.97337282431598,40.87671232876713,199.0520552522686,7.957333333333334,22.182719422970155
b6a7b5bba132a90e7c7cb350d2bfa52d7sion,0.0,374,374,374,374,374,374,374,1,1,9,67,85,60,55,374,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.8,6.284607887234996,41.55555555555556,116.83654298967329,6.233333333333333,25.42477549634505
dd1675bf26316cd4630087fb47d0ff8fsug8e,0.0,136,136,136,136,136,136,136,1,1,6,116,65,75,16,136,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.5,13.682105101189656,22.666666666666668,53.07227776030219,1.8133333333333332,1.5129471269707375
1bbfbd968c065ff5dabeffe311bc3ddeezbof,0.0,11277,11303,11303,11303,11303,11303,11303,1,1,113,6577,725,721,423,11303,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26.721040189125297,132.97905514036583,99.79646017699115,738.2413968258339,15.676837725381414,53.85442960206622
a664b6b42fd48403fbd34800063fa50bz6k4m,1.0,165,165,165,165,165,165,165,1,1,1,165,5,1,6,165,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,27.5,7.76530746332687,165.0,0.0,165.0,0.0
e19f258fa5019e58974b562a8e1433ccluztk,0.0,1795,1795,1795,1795,1795,1795,1795,1,1,39,903,172,343,208,1795,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.629807692307692,22.81584490451319,46.02564102564103,102.94850199045285,5.233236151603498,10.064316721747584
4703c8940eaa3f3bf5082ec2f155a8619i1yw,0.0,185,185,185,185,185,185,185,1,1,2,69,15,46,82,185,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.2560975609756095,1.7199696782408849,92.5,120.91525958289962,4.021739130434782,8.111690138818947
a99f91d51e8d9f5786dfa52e24292dfebi55j,0.0,105,105,105,105,105,105,105,1,1,7,99,88,63,22,105,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.7727272727272725,9.24240650058619,15.0,35.29400326778852,1.6666666666666667,1.6461097835062037
c9fbbfcc89730e961499b4b30ffc4a98umxko,0.0,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,0.0,1.0,0.0
a60101895443bfa5d4485b9c2c3e1b68t5ppq,0.0,42,42,42,42,42,42,42,1,1,1,20,5,14,20,42,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.1,1.3337718577107005,42.0,0.0,3.0,5.830951894845301
5e8bf58291656ddd5fd2f71825565446aiopv,0.0,2210,2210,2210,2210,2210,2210,2210,1,1,83,1799,1764,445,92,2210,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.02173913043478,75.36956249566761,26.626506024096386,82.36381381072722,4.966292134831461,20.685792573017963
20a2d48ac3400228e7a0296aaa596a0fvckdc,0.0,5,5,5,5,5,5,5,1,1,3,5,4,5,5,5,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.6666666666666667,1.1547005383792517,1.0,0.0
9be87a4f123366660d7f6d40ffa493a8ffpsj,0.0,14,14,14,14,14,14,14,1,1,11,13,10,12,13,14,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0769230769230769,0.2773500981126146,1.2727272727272727,0.46709936649691375,1.1666666666666667,0.3892494720807616
662b66b1227816c2f9017cadbc148381alne2,0.0,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,1.0,0.0
0870fb7e5701f3ba56762b03e157afdc1yw7u,0.0,558,558,558,558,558,558,558,1,1,16,165,241,98,55,558,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.145454545454545,59.09014399919092,34.875,72.96471750099496,5.6938775510204085,12.68687784073278
84bd02dc56fb7c3402426ef7e8e166e2ptwo6,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
42cce5c657dc7d99911d950cb22fcb4fmzz5e,0.0,5,5,5,5,5,5,5,1,1,3,4,3,4,3,5,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6666666666666667,1.1547005383792517,1.6666666666666667,1.1547005383792517,1.25,0.5
8322695c21cb27accf0fe269438bd78fn3x44,0.0,15763,15763,15763,15763,15763,15763,15763,1,1,112,6673,8406,886,708,15763,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22.26412429378531,53.35989213599772,140.74107142857142,337.37088275690746,17.791196388261852,55.18124600903301
679d60378d42ca9d3b8a28073fe14fc7bv4jh,0.0,455,455,455,455,455,455,455,1,1,16,381,256,108,141,455,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.226950354609929,3.795427313277767,28.4375,72.72135747724552,4.212962962962963,6.091285219457684
51d2e1b98b7a1e42b939637dc6e11381zu201,0.0,163,164,164,164,164,164,164,1,1,36,141,3,83,3,164,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54.666666666666664,91.22682354074011,4.527777777777778,9.321208110267717,1.9759036144578312,2.337269115319372
876b122982958678f14bb25d887dd79dun3qa,0.0,60,60,60,60,60,60,60,1,1,3,56,34,29,40,60,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,1.0127393670836666,20.0,30.347981810987037,2.0689655172413794,2.051672392442645
8f6f7baf33fe2a5206ed3ca88446a99bmq453,0.0,100,100,100,100,100,100,100,1,1,5,7,7,2,25,100,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,3.2015621187164243,20.0,26.93510720231126,50.0,29.698484809834994
061690ceb6004807b7906968bf382dfcbve7y,1.0,432,432,432,432,432,432,432,1,1,4,154,1,8,37,432,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.675675675675675,18.678648020986206,108.0,184.53003368918928,54.0,49.085930483475316
96caf14832aa8be04d98aa481b320392kb2gc,0.0,359,359,359,359,359,359,359,1,1,20,300,150,95,145,359,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.475862068965517,2.5578929007982376,17.95,55.10895905768002,3.778947368421053,7.881001863312859
61101089c1b34f409fc9b836a7f9cd163y22l,0.0,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,0.0,1.0,0.0
a3910fbd35b7a0c383c9805eafda616fra4xo,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
d7c046d4328c139e76fea7c1833e8fe6fx4yz,0.0,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,1.0,0.0
ce22684df495e376e32ac95d3ceb1164t37l2,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
37ebf34eaeb8a434976416c34ed5c6d8ywyoj,0.0,8,8,8,8,8,8,8,1,1,5,8,8,7,8,8,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.6,0.8944271909999159,1.1428571428571428,0.37796447300922725
2819b8b2295f272f33f8e76fd344ce6bywj1p,0.0,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,0.0,1.0,0.0
d4a84bdffb9543626fdd42c879343ce26ds4l,0.0,19,19,19,19,19,19,19,1,1,9,17,9,16,5,19,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.8,6.260990336999411,2.111111111111111,2.619372274250286,1.1875,0.4031128874149275
29b8af2fea3881ef61911612372dac41vczqv,0.0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,0.0,0.0,1.0,0.0
b1729d5905e896a8411f81bb65d66343ladls,0.0,4,4,4,4,4,4,4,1,1,1,4,2,3,4,4,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,4.0,0.0,1.3333333333333333,0.5773502691896257
c1434e440370882ecf00ac52140f7adbuy1e9,0.0,68,68,68,68,68,68,68,1,1,2,46,7,32,24,68,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.8333333333333335,6.69631090303795,34.0,46.66904755831214,2.125,2.3244839871359866
8bf04b0a219c7834b25057c0220b4d0dhwdsg,0.0,12,12,12,12,12,12,12,1,1,4,11,5,10,10,12,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.2,0.6324555320336759,3.0,1.4142135623730951,1.2,0.6324555320336759
790c497536a2a9fe080c3b2ee6d5eeb9caiv8,0.0,4,4,4,4,4,4,4,1,1,2,4,4,4,4,4,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,1.4142135623730951,1.0,0.0
8d8f705595701b921012777a281a553622300,0.0,30,30,30,30,30,30,30,1,1,8,27,19,22,25,30,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.2,0.5,3.75,5.1478150704935,1.3636363636363635,1.1358007263790995
9393cc68d0357d7b200a94fdf93ee3cf7xg5l,0.0,45,45,45,45,45,45,45,1,1,4,43,8,24,30,45,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,0.9377154924749757,11.25,19.83893478323202,1.875,2.07075915505905
445305769cbfccafc89ff5ebd004598einesy,0.0,3137,3137,3137,3137,3137,3137,3137,1,1,80,1771,1146,540,352,3137,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.911931818181818,32.88069905045543,39.2125,126.98666268549623,5.809259259259259,13.959745580323228
be3bec53b42be118ef2a87fc40db7311k4as3,0.0,15,15,15,15,15,15,15,1,1,8,13,11,12,1,15,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.0,,1.875,0.9910312089651149,1.25,0.621581560508061
45c3a73b88760d4390f42ea4fae97d84la5wh,0.0,13,13,13,13,13,13,13,1,1,7,12,8,9,9,13,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4444444444444444,1.0137937550497031,1.8571428571428572,1.2149857925879117,1.4444444444444444,1.0137937550497031
